cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0015a_NC,c0015a_CONS,c0015a_EXTRACT,c0015a_SOB,c0015a_AUTSOINS,c0015a_RADIO,c1599a_NC,c1599a_CONS,c1599a_EXTRACT,c1599a_SOB,c1599a_AUTSOINS,c1599a_RADIO
2015,430303,430351006,8,21,,,,,,,,,,,,
2015,430303,430351006,11,21,,,,,,,,,,,,
2015,430304,430341008,4,21,,,,,,,,,,,,
2015,430304,430341008,5,21,,,,,,,,,,,,
2015,430304,430341008,6,21,,,,,,,,,,,,
2015,430304,430341008,7,21,,,,,,,,,,,,
2015,430304,430341008,8,21,,,,,,,,,,,,
2015,430304,430351009,4,21,,,,,,,,,,,,
2015,430304,430351009,5,21,,,,,,,,,,,,
2015,430304,430351009,7,21,,,,,,,,,,,,
2015,430304,430351009,8,21,,,,,,,,,,,,
2015,430304,430351009,9,21,,,,,,,,,,,,
2015,430304,430351009,10,21,,,,,,,,,,,,
2015,430304,430351009,11,21,,,,,,,,,,,,
2015,430304,430351009,12,21,,,,,,,,,,,,
2015,430304,430351010,10,21,,,,,,,,,,,,
2015,430304,430351010,11,21,,,,,,,,,,,,
2015,430304,430351010,12,21,,,,,,,,,,,,
2015,430305,430341011,4,21,,,,,,,,,,,,
2015,430305,430341011,5,21,,,,,,,,,,,,
2015,430305,430341011,8,21,,,,,,,,,,,,
2015,430305,430341011,9,21,,,,,,,,,,,,
2015,430305,430341011,10,21,,,,,,,,,,,,
2015,430305,430351012,3,21,,,,,,,,,,,,
2015,430305,430351012,5,21,,,,,,,,,,,,
2015,430305,430351012,8,21,,,,,,,,,,,,
2015,430305,430351012,9,21,,,,,,,,,,,,
2015,430305,430351012,10,21,,,,,,,,,,,,
2015,430305,430351013,5,21,,,,,,,,,,,,
2015,430305,430351013,6,21,,,,,,,,,,,,
2015,430305,430351013,7,21,,,,,,,,,,,,
2015,430305,430351013,9,21,,,,,,,,,,,,
2015,430305,430351013,10,21,,,,,,,,,,,,
2015,430305,430351013,11,21,,,,,,,,,,,,
2015,430401,430441001,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,430401,430441001,5,21,,,,,,,,,,,,
2015,430401,430441001,6,21,,,,,,,,,,,,
2015,430401,430441001,7,21,,,,,,,,,,,,
2015,430401,430441001,8,21,,,,,,,,,,,,
2015,430401,430441001,9,21,,,,,,,,,,,,
2015,430401,430441001,10,21,,,,,,,,,,,,
2015,430401,430441001,11,21,,,,,,,,,,,,
2015,430401,430441001,12,21,,,,,,,,,,,,
2015,430402,430441002,5,21,,,,,,,,,,,,
2015,430402,430441002,7,21,,,,,,,,,,,,
2015,430402,430441002,10,21,,,,,,,,,,,,
2015,430403,430441003,4,21,,,,,,,,,,,,
2015,430403,430441003,5,21,,,,,,,,,,,,
2015,430403,430441003,6,21,,,,,,,,,,,,
2015,430403,430441003,7,21,,,,,,,,,,,,
2015,430403,430441003,8,21,,,,,,,,,,,,
2015,430403,430441003,10,21,,,,,,,,,,,,
2015,430403,430441003,11,21,,,,,,,,,,,,
2015,430405,430441005,4,21,,,,,,,,,,,,
2015,430405,430441005,5,21,,,,,,,,,,,,
2015,430405,430441005,6,21,,,,,,,,,,,,
2015,430405,430441005,8,21,,,,,,,,,,,,
2015,430405,430441005,9,21,,,,,,,,,,,,
2015,430406,430441006,4,21,,,,,,,,,,,,
2015,430406,430441006,5,21,,,,,,,,,,,,
2015,430406,430441006,6,21,,,,,,,,,,,,
2015,430406,430441006,7,21,,,,,,,,,,,,
2015,430406,430441006,9,21,,,,,,,,,,,,
2015,430406,430441006,10,21,,,,,,,,,,,,
2015,430406,430441006,11,21,,,,,,,,,,,,
2015,430406,430441006,12,21,,,,,,,,,,,,
2015,430407,430441007,5,21,,,,,,,,,,,,
2015,430407,430441007,6,21,,,,,,,,,,,,
2015,430407,430441007,7,21,,,,,,,,,,,,
2015,430407,430441007,8,21,,,,,,,,,,,,
2015,430407,430441007,9,21,,,,,,,,,,,,
2015,430407,430441007,10,21,,,,,,,,,,,,
2015,430407,430441007,11,21,,,,,,,,,,,,
2015,430407,430441007,12,21,,,,,,,,,,,,
2015,430408,430441008,6,21,,,,,,,,,,,,
2015,430408,430441008,8,21,,,,,,,,,,,,
2015,430408,430441008,10,21,,,,,,,,,,,,
2015,430408,430441008,11,21,,,,,,,,,,,,
2015,430408,430452012,4,21,,,,,,,,,,,,
2015,430408,430452012,5,21,,,,,,,,,,,,
2015,430408,430453011,5,21,,,,,,,,,,,,
2015,430408,430453011,6,21,,,,,,,,,,,,
2015,430408,430453011,7,21,,,,,,,,,,,,
2015,430408,430453011,8,21,,,,,,,,,,,,
2015,430408,430453011,9,21,,,,,,,,,,,,
2015,430408,430453011,10,21,,,,,,,,,,,,
2015,430502,430541004,7,21,,,,,,,,,,,,
2015,430504,430551003,9,21,,,,,,,,,,,,
2015,430504,430551003,11,21,,,,,,,,,,,,
2015,440101,440141001,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440141001,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440141001,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440141001,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440141001,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440141001,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151002,4,21,,,,,,,,,,,,
2015,440101,440151002,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151002,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151002,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151002,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151002,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151002,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440101,440151003,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440141004,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440102,440151005,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440103,440141006,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440141007,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440104,440151032,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440141009,4,21,5,5,4,0,0,0,8,8,4,0,0,0
2015,440105,440141009,5,21,4,4,4,0,0,0,10,10,5,0,0,0
2015,440105,440141009,6,21,6,6,6,0,0,0,7,9,5,0,0,0
2015,440105,440141009,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440141009,8,21,6,7,4,0,0,0,11,12,7,0,0,0
2015,440105,440141009,9,21,7,7,4,0,0,0,11,12,7,0,0,0
2015,440105,440141009,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440141009,11,21,5,5,3,0,0,0,10,11,6,0,0,0
2015,440105,440151010,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440105,440151010,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440106,440141011,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440106,440141011,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440106,440141011,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440106,440141011,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440106,440141011,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440106,440141011,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440141012,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,4,21,,,,,,,,,,,,
2015,440107,440151013,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151013,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151014,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440107,440151015,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440141016,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440108,440151017,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440141018,4,21,,,,,,,,,,,,
2015,440109,440141018,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440141018,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440141018,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440141018,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440141018,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440141018,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440109,440151019,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440141020,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151021,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,5,21,0,0,0,0,0,,0,0,0,0,0,0
2015,440110,440151022,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440110,440151022,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,4,21,,,,,,,,,,,,
2015,440111,440141023,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141023,11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141029,4,21,,,,,,,,,,,,
2015,440111,440141029,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141029,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141029,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141029,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440141029,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440142025,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,8,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440111,440143024,10,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151026,4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151026,5,21,0,0,0,0,0,0,0,0,0,0,0,0
