cAnnee,cCodeNiv,cCodeStru,uid_dhis2,cPeriode,cTypeRapport,cSRO_NJRS
2015,140220,140251043,DM9GbiLPuOT,07,21,
2015,140220,140251043,DM9GbiLPuOT,08,21,
2015,140220,140251043,DM9GbiLPuOT,09,21,
2015,140220,140251043,DM9GbiLPuOT,10,21,
2015,140220,140251043,DM9GbiLPuOT,11,21,
2015,140220,140251043,DM9GbiLPuOT,12,21,
2015,140301,140341001,Xkjnm5f38XS,05,21,
2015,140301,140341001,Xkjnm5f38XS,06,21,
2015,140301,140341001,Xkjnm5f38XS,07,21,
2015,140301,140341001,Xkjnm5f38XS,08,21,
2015,140301,140341001,Xkjnm5f38XS,09,21,
2015,140301,140341001,Xkjnm5f38XS,10,21,
2015,140301,140341001,Xkjnm5f38XS,11,21,
2015,140301,140341001,Xkjnm5f38XS,12,21,
2015,140301,140341037,iC3PuGxDKGd,05,21,
2015,140301,140341037,iC3PuGxDKGd,06,21,
2015,140301,140341037,iC3PuGxDKGd,07,21,
2015,140301,140341037,iC3PuGxDKGd,09,21,
2015,140301,140341037,iC3PuGxDKGd,10,21,
2015,140301,140341037,iC3PuGxDKGd,12,21,
2015,140301,140342005,KamZxflMpGb,05,21,
2015,140301,140342005,KamZxflMpGb,06,21,
2015,140301,140342005,KamZxflMpGb,07,21,
2015,140301,140342005,KamZxflMpGb,08,21,
2015,140301,140342005,KamZxflMpGb,09,21,
2015,140301,140342005,KamZxflMpGb,10,21,
2015,140301,140342005,KamZxflMpGb,11,21,
2015,140301,140343004,UBuxsFuTqqA,05,21,
2015,140301,140343004,UBuxsFuTqqA,06,21,
2015,140301,140343004,UBuxsFuTqqA,07,21,
2015,140301,140343004,UBuxsFuTqqA,08,21,
2015,140301,140343004,UBuxsFuTqqA,09,21,
2015,140301,140343004,UBuxsFuTqqA,10,21,
2015,140301,140343004,UBuxsFuTqqA,11,21,
2015,140302,140341006,pYHKlqQcPeY,05,21,
2015,140302,140341006,pYHKlqQcPeY,06,21,
2015,140302,140341006,pYHKlqQcPeY,07,21,
2015,140302,140341006,pYHKlqQcPeY,08,21,
2015,140302,140341006,pYHKlqQcPeY,09,21,
2015,140302,140341006,pYHKlqQcPeY,10,21,
2015,140302,140341006,pYHKlqQcPeY,11,21,
2015,140302,140341006,pYHKlqQcPeY,12,21,
2015,140303,140341007,Vs2KsLo0l69,05,21,
2015,140303,140341007,Vs2KsLo0l69,06,21,
2015,140303,140341007,Vs2KsLo0l69,07,21,
2015,140303,140341007,Vs2KsLo0l69,08,21,
2015,140303,140341007,Vs2KsLo0l69,09,21,
2015,140303,140341007,Vs2KsLo0l69,10,21,30
2015,140303,140341007,Vs2KsLo0l69,11,21,
2015,140303,140341007,Vs2KsLo0l69,12,21,
2015,140304,140341008,shFe7JR0ljg,05,21,
2015,140304,140341008,shFe7JR0ljg,06,21,
2015,140304,140341008,shFe7JR0ljg,07,21,30
2015,140304,140341008,shFe7JR0ljg,08,21,
2015,140304,140341008,shFe7JR0ljg,09,21,
2015,140304,140341008,shFe7JR0ljg,10,21,
2015,140304,140341008,shFe7JR0ljg,12,21,
2015,140304,140352009,V9XJhfs87O2,05,21,
2015,140304,140352009,V9XJhfs87O2,06,21,
2015,140304,140352009,V9XJhfs87O2,07,21,
2015,140304,140352009,V9XJhfs87O2,09,21,
2015,140304,140352009,V9XJhfs87O2,10,21,
2015,140304,140352009,V9XJhfs87O2,11,21,
2015,140305,140341010,uDuM3149LFQ,05,21,
2015,140305,140341010,uDuM3149LFQ,06,21,
2015,140305,140341010,uDuM3149LFQ,07,21,
2015,140305,140341010,uDuM3149LFQ,08,21,
2015,140305,140341010,uDuM3149LFQ,09,21,
2015,140305,140341010,uDuM3149LFQ,10,21,
2015,140305,140341010,uDuM3149LFQ,11,21,
2015,140305,140341010,uDuM3149LFQ,12,21,
2015,140305,140351011,IHHUmUOK1F9,05,21,
2015,140305,140351011,IHHUmUOK1F9,06,21,
2015,140305,140351011,IHHUmUOK1F9,07,21,
2015,140305,140351011,IHHUmUOK1F9,08,21,
2015,140305,140351011,IHHUmUOK1F9,09,21,
2015,140305,140351011,IHHUmUOK1F9,10,21,
2015,140305,140351011,IHHUmUOK1F9,11,21,
2015,140305,140351011,IHHUmUOK1F9,12,21,
2015,140306,140341012,tLxt7lmvdtV,05,21,
2015,140306,140341012,tLxt7lmvdtV,06,21,
2015,140306,140341012,tLxt7lmvdtV,07,21,
2015,140306,140341012,tLxt7lmvdtV,08,21,
2015,140306,140341012,tLxt7lmvdtV,09,21,
2015,140306,140341012,tLxt7lmvdtV,10,21,
2015,140306,140341012,tLxt7lmvdtV,11,21,
2015,140306,140341012,tLxt7lmvdtV,12,21,
2015,140307,140341013,coND4caQise,05,21,
2015,140307,140341013,coND4caQise,06,21,
2015,140307,140341013,coND4caQise,07,21,
2015,140307,140341013,coND4caQise,08,21,
2015,140307,140341013,coND4caQise,09,21,
2015,140307,140341013,coND4caQise,10,21,
2015,140307,140341013,coND4caQise,11,21,
2015,140307,140341013,coND4caQise,12,21,
2015,140308,140351014,x2oWCAD0PRK,05,21,
2015,140308,140351014,x2oWCAD0PRK,06,21,
2015,140308,140351014,x2oWCAD0PRK,07,21,
2015,140308,140351014,x2oWCAD0PRK,08,21,
2015,140308,140351014,x2oWCAD0PRK,09,21,
2015,140308,140351014,x2oWCAD0PRK,10,21,
2015,140308,140351014,x2oWCAD0PRK,11,21,
2015,140308,140351014,x2oWCAD0PRK,12,21,
2015,140309,140341015,THu5qfs5wYD,05,21,
2015,140309,140341015,THu5qfs5wYD,06,21,
2015,140309,140341015,THu5qfs5wYD,07,21,
2015,140309,140341015,THu5qfs5wYD,08,21,
2015,140309,140341015,THu5qfs5wYD,09,21,
2015,140309,140341015,THu5qfs5wYD,10,21,
2015,140309,140341015,THu5qfs5wYD,11,21,
2015,140309,140341015,THu5qfs5wYD,12,21,
2015,140310,140341016,UWTb9ZAkXnK,05,21,
2015,140310,140341016,UWTb9ZAkXnK,06,21,
2015,140310,140341016,UWTb9ZAkXnK,07,21,
2015,140310,140341016,UWTb9ZAkXnK,08,21,
2015,140310,140341016,UWTb9ZAkXnK,09,21,
2015,140310,140341016,UWTb9ZAkXnK,10,21,
2015,140310,140341016,UWTb9ZAkXnK,11,21,
2015,140310,140341016,UWTb9ZAkXnK,12,21,
2015,140311,140341017,AA87XEni7fH,05,21,
2015,140311,140341017,AA87XEni7fH,06,21,
2015,140311,140341017,AA87XEni7fH,07,21,
2015,140311,140341017,AA87XEni7fH,08,21,
2015,140311,140341017,AA87XEni7fH,09,21,
2015,140311,140341017,AA87XEni7fH,10,21,
2015,140311,140341017,AA87XEni7fH,11,21,
2015,140311,140341017,AA87XEni7fH,12,21,
2015,140311,140351018,kjJPiAOk6Op,05,21,
2015,140311,140351018,kjJPiAOk6Op,06,21,
2015,140311,140351018,kjJPiAOk6Op,07,21,
2015,140311,140351018,kjJPiAOk6Op,08,21,
2015,140311,140351018,kjJPiAOk6Op,09,21,
2015,140311,140351018,kjJPiAOk6Op,10,21,
2015,140311,140351018,kjJPiAOk6Op,11,21,
2015,140311,140351018,kjJPiAOk6Op,12,21,
2015,140311,140351019,iMKquEMMktS,05,21,
2015,140311,140351019,iMKquEMMktS,06,21,
2015,140311,140351019,iMKquEMMktS,07,21,
2015,140311,140351019,iMKquEMMktS,08,21,
2015,140311,140351019,iMKquEMMktS,09,21,
2015,140311,140351019,iMKquEMMktS,10,21,
2015,140311,140351019,iMKquEMMktS,11,21,
2015,140311,140351019,iMKquEMMktS,12,21,
2015,140311,140352020,yEJ889soOKK,05,21,
2015,140311,140352020,yEJ889soOKK,06,21,
2015,140311,140352020,yEJ889soOKK,07,21,
2015,140311,140352020,yEJ889soOKK,08,21,
2015,140311,140352020,yEJ889soOKK,09,21,
2015,140311,140352020,yEJ889soOKK,10,21,
2015,140311,140352020,yEJ889soOKK,11,21,
2015,140312,140341021,FtEjhDAHtfr,05,21,
2015,140312,140341021,FtEjhDAHtfr,06,21,
2015,140312,140341021,FtEjhDAHtfr,07,21,
2015,140312,140341021,FtEjhDAHtfr,08,21,
2015,140312,140341021,FtEjhDAHtfr,09,21,
2015,140312,140341021,FtEjhDAHtfr,10,21,
2015,140312,140341021,FtEjhDAHtfr,11,21,
2015,140312,140341021,FtEjhDAHtfr,12,21,
2015,140312,140351022,NmJkFJUcbM6,05,21,
2015,140312,140351022,NmJkFJUcbM6,06,21,
2015,140312,140351022,NmJkFJUcbM6,07,21,
2015,140312,140351022,NmJkFJUcbM6,08,21,
2015,140312,140351022,NmJkFJUcbM6,09,21,
2015,140312,140351022,NmJkFJUcbM6,10,21,
2015,140312,140351022,NmJkFJUcbM6,11,21,
2015,140312,140351022,NmJkFJUcbM6,12,21,
2015,140312,140351023,pvcFNmVVDBB,05,21,
2015,140312,140351023,pvcFNmVVDBB,06,21,
2015,140312,140351023,pvcFNmVVDBB,07,21,
2015,140312,140351023,pvcFNmVVDBB,08,21,
2015,140312,140351023,pvcFNmVVDBB,09,21,
2015,140312,140351023,pvcFNmVVDBB,10,21,
2015,140312,140351023,pvcFNmVVDBB,11,21,
2015,140312,140351023,pvcFNmVVDBB,12,21,
2015,140313,140341025,mes2fxe9LE4,05,21,
2015,140313,140341025,mes2fxe9LE4,06,21,
2015,140313,140341025,mes2fxe9LE4,07,21,
2015,140313,140341025,mes2fxe9LE4,08,21,
2015,140313,140341025,mes2fxe9LE4,09,21,
2015,140313,140341025,mes2fxe9LE4,10,21,
2015,140313,140341025,mes2fxe9LE4,11,21,
2015,140313,140341025,mes2fxe9LE4,12,21,
2015,140313,140351026,nvQxQGN3dCV,05,21,
2015,140313,140351026,nvQxQGN3dCV,06,21,
2015,140313,140351026,nvQxQGN3dCV,07,21,
2015,140313,140351026,nvQxQGN3dCV,08,21,
2015,140313,140351026,nvQxQGN3dCV,09,21,
2015,140313,140351026,nvQxQGN3dCV,10,21,
2015,140313,140351026,nvQxQGN3dCV,11,21,
2015,140313,140351026,nvQxQGN3dCV,12,21,
2015,140314,140341027,nGKcOVz8KDw,05,21,30
2015,140314,140341027,nGKcOVz8KDw,06,21,
2015,140314,140341027,nGKcOVz8KDw,07,21,
2015,140314,140341027,nGKcOVz8KDw,08,21,
2015,140314,140341027,nGKcOVz8KDw,09,21,
2015,140314,140341027,nGKcOVz8KDw,10,21,
2015,140314,140341027,nGKcOVz8KDw,11,21,
2015,140314,140341027,nGKcOVz8KDw,12,21,
2015,140315,140341028,TL1Ta5d1hc4,05,21,
2015,140315,140341028,TL1Ta5d1hc4,06,21,
2015,140315,140341028,TL1Ta5d1hc4,07,21,
2015,140315,140341028,TL1Ta5d1hc4,08,21,
2015,140315,140341028,TL1Ta5d1hc4,09,21,
2015,140315,140341028,TL1Ta5d1hc4,10,21,
2015,140315,140341028,TL1Ta5d1hc4,12,21,
2015,140316,140341029,IN5S59FwptV,05,21,
2015,140316,140341029,IN5S59FwptV,06,21,
2015,140316,140341029,IN5S59FwptV,07,21,
2015,140316,140341029,IN5S59FwptV,08,21,
2015,140316,140341029,IN5S59FwptV,09,21,
2015,140316,140341029,IN5S59FwptV,10,21,
2015,140316,140341029,IN5S59FwptV,11,21,
2015,140316,140341029,IN5S59FwptV,12,21,
2015,140317,140341030,n1wE0Ys6dXM,05,21,
2015,140317,140341030,n1wE0Ys6dXM,06,21,
2015,140317,140341030,n1wE0Ys6dXM,07,21,
2015,140317,140341030,n1wE0Ys6dXM,08,21,
2015,140317,140341030,n1wE0Ys6dXM,09,21,
2015,140317,140341030,n1wE0Ys6dXM,10,21,
2015,140317,140341030,n1wE0Ys6dXM,11,21,
2015,140317,140341030,n1wE0Ys6dXM,12,21,
2015,140318,140341031,SdIplVuYf48,05,21,
2015,140318,140341031,SdIplVuYf48,06,21,
2015,140318,140341031,SdIplVuYf48,07,21,
2015,140318,140341031,SdIplVuYf48,08,21,
2015,140318,140341031,SdIplVuYf48,09,21,
2015,140318,140341031,SdIplVuYf48,10,21,
2015,140318,140341031,SdIplVuYf48,11,21,
2015,140318,140341031,SdIplVuYf48,12,21,
2015,140401,140441001,VJDMuES7iCb,05,21,
2015,140401,140441001,VJDMuES7iCb,06,21,
2015,140401,140441001,VJDMuES7iCb,07,21,
2015,140401,140441001,VJDMuES7iCb,08,21,
2015,140401,140441001,VJDMuES7iCb,09,21,
2015,140401,140441001,VJDMuES7iCb,10,21,
2015,140401,140441001,VJDMuES7iCb,11,21,
2015,140401,140441001,VJDMuES7iCb,12,21,
2015,140402,140441002,jWSnXpVTQcd,05,21,
2015,140402,140441002,jWSnXpVTQcd,06,21,
2015,140402,140441002,jWSnXpVTQcd,07,21,
2015,140402,140441002,jWSnXpVTQcd,08,21,30
2015,140402,140441002,jWSnXpVTQcd,09,21,
2015,140402,140441002,jWSnXpVTQcd,10,21,10
2015,140402,140441002,jWSnXpVTQcd,11,21,30
2015,140402,140441002,jWSnXpVTQcd,12,21,30
2015,140402,140451003,oJIuqyKCFCP,05,21,
2015,140402,140451003,oJIuqyKCFCP,06,21,
2015,140402,140451003,oJIuqyKCFCP,07,21,
2015,140402,140451003,oJIuqyKCFCP,08,21,
2015,140402,140451003,oJIuqyKCFCP,09,21,
2015,140402,140451003,oJIuqyKCFCP,10,21,
2015,140402,140451003,oJIuqyKCFCP,11,21,
2015,140402,140451003,oJIuqyKCFCP,12,21,
2015,140402,140451004,hhMzQ0kLGc4,05,21,
2015,140402,140451004,hhMzQ0kLGc4,06,21,
2015,140402,140451004,hhMzQ0kLGc4,07,21,
2015,140402,140451004,hhMzQ0kLGc4,08,21,
2015,140402,140451004,hhMzQ0kLGc4,09,21,
2015,140402,140451004,hhMzQ0kLGc4,10,21,
2015,140402,140451004,hhMzQ0kLGc4,11,21,
2015,140402,140451004,hhMzQ0kLGc4,12,21,
2015,140403,140441005,ihz13ra6Wx8,05,21,30
2015,140403,140441005,ihz13ra6Wx8,06,21,30
2015,140403,140441005,ihz13ra6Wx8,07,21,30
2015,140403,140441005,ihz13ra6Wx8,08,21,30
2015,140403,140441005,ihz13ra6Wx8,09,21,30
2015,140403,140441005,ihz13ra6Wx8,10,21,30
2015,140403,140441005,ihz13ra6Wx8,11,21,30
2015,140403,140441005,ihz13ra6Wx8,12,21,30
2015,140404,140441006,XvX62mFaSgK,05,21,
2015,140404,140441006,XvX62mFaSgK,06,21,
2015,140404,140441006,XvX62mFaSgK,07,21,
2015,140404,140441006,XvX62mFaSgK,08,21,
2015,140404,140441006,XvX62mFaSgK,09,21,20
2015,140404,140441006,XvX62mFaSgK,10,21,
2015,140404,140441006,XvX62mFaSgK,11,21,30
2015,140404,140441006,XvX62mFaSgK,12,21,
2015,140404,140441007,GvgmiX3VQT0,05,21,
2015,140404,140441007,GvgmiX3VQT0,06,21,
2015,140404,140441007,GvgmiX3VQT0,07,21,
2015,140404,140441007,GvgmiX3VQT0,08,21,0
2015,140404,140441007,GvgmiX3VQT0,09,21,
2015,140404,140441007,GvgmiX3VQT0,10,21,
2015,140404,140441007,GvgmiX3VQT0,11,21,
2015,140404,140441007,GvgmiX3VQT0,12,21,
2015,140405,140441008,aUdeoju7ZuI,05,21,
2015,140405,140441008,aUdeoju7ZuI,06,21,
2015,140405,140441008,aUdeoju7ZuI,07,21,
2015,140405,140441008,aUdeoju7ZuI,08,21,0
2015,140405,140441008,aUdeoju7ZuI,09,21,
2015,140405,140441008,aUdeoju7ZuI,10,21,
2015,140405,140441008,aUdeoju7ZuI,11,21,
2015,140405,140441008,aUdeoju7ZuI,12,21,
2015,140405,140442024,kAos26LwMbf,05,21,
2015,140405,140442024,kAos26LwMbf,06,21,
2015,140405,140442024,kAos26LwMbf,07,21,
2015,140405,140442024,kAos26LwMbf,09,21,
2015,140405,140442024,kAos26LwMbf,10,21,
2015,140405,140442024,kAos26LwMbf,11,21,
2015,140405,140442024,kAos26LwMbf,12,21,
2015,140405,140442025,vMzxcyN4HbI,05,21,
2015,140405,140442025,vMzxcyN4HbI,06,21,
2015,140405,140442025,vMzxcyN4HbI,07,21,
2015,140405,140442025,vMzxcyN4HbI,08,21,
2015,140405,140442025,vMzxcyN4HbI,09,21,
2015,140405,140442025,vMzxcyN4HbI,10,21,
2015,140405,140442025,vMzxcyN4HbI,11,21,
2015,140405,140442025,vMzxcyN4HbI,12,21,
2015,140405,140442029,S20xAcKvTfL,06,21,
2015,140405,140442029,S20xAcKvTfL,10,21,
2015,140405,140442029,S20xAcKvTfL,12,21,
2015,140406,140441009,neevlOMJQOS,05,21,
2015,140406,140441009,neevlOMJQOS,06,21,
2015,140406,140441009,neevlOMJQOS,07,21,
2015,140406,140441009,neevlOMJQOS,08,21,
2015,140406,140441009,neevlOMJQOS,09,21,
2015,140406,140441009,neevlOMJQOS,10,21,
2015,140406,140441009,neevlOMJQOS,11,21,
2015,140406,140441009,neevlOMJQOS,12,21,
2015,140406,140442026,OCwcmb5UMW4,05,21,
2015,140406,140442026,OCwcmb5UMW4,06,21,
2015,140406,140442026,OCwcmb5UMW4,09,21,
2015,140406,140442026,OCwcmb5UMW4,10,21,
2015,140406,140442026,OCwcmb5UMW4,11,21,
2015,140406,140442026,OCwcmb5UMW4,12,21,
2015,140406,140451011,VGnGC3vTSoO,05,21,
2015,140406,140451011,VGnGC3vTSoO,06,21,
2015,140406,140451011,VGnGC3vTSoO,07,21,
2015,140406,140451011,VGnGC3vTSoO,08,21,
2015,140406,140451011,VGnGC3vTSoO,09,21,
2015,140406,140451011,VGnGC3vTSoO,10,21,
2015,140406,140451011,VGnGC3vTSoO,11,21,
2015,140406,140451011,VGnGC3vTSoO,12,21,
2015,140407,140441012,kWRktNxk87G,05,21,
2015,140407,140441012,kWRktNxk87G,06,21,
2015,140407,140441012,kWRktNxk87G,07,21,
2015,140407,140441012,kWRktNxk87G,08,21,
2015,140407,140441012,kWRktNxk87G,09,21,
2015,140407,140441012,kWRktNxk87G,10,21,
2015,140407,140441012,kWRktNxk87G,11,21,
2015,140407,140441012,kWRktNxk87G,12,21,
2015,140408,140441013,z484woo7Fwi,05,21,
2015,140408,140441013,z484woo7Fwi,06,21,
2015,140408,140441013,z484woo7Fwi,07,21,
2015,140408,140441013,z484woo7Fwi,08,21,
2015,140408,140441013,z484woo7Fwi,09,21,
2015,140408,140441013,z484woo7Fwi,10,21,
2015,140408,140441013,z484woo7Fwi,11,21,
2015,140408,140441013,z484woo7Fwi,12,21,
2015,140408,140451014,T1nGcWzBUPC,05,21,
2015,140408,140451014,T1nGcWzBUPC,06,21,
2015,140408,140451014,T1nGcWzBUPC,07,21,
2015,140408,140451014,T1nGcWzBUPC,08,21,
2015,140408,140451014,T1nGcWzBUPC,09,21,
2015,140408,140451014,T1nGcWzBUPC,10,21,
2015,140408,140451014,T1nGcWzBUPC,11,21,
2015,140408,140451014,T1nGcWzBUPC,12,21,
2015,140409,140441015,yUFvqNwdDgt,05,21,
2015,140409,140441015,yUFvqNwdDgt,06,21,
2015,140409,140441015,yUFvqNwdDgt,07,21,
2015,140409,140441015,yUFvqNwdDgt,08,21,
2015,140409,140441015,yUFvqNwdDgt,09,21,
2015,140409,140441015,yUFvqNwdDgt,10,21,
2015,140409,140441015,yUFvqNwdDgt,11,21,
2015,140409,140441015,yUFvqNwdDgt,12,21,
2015,140409,140441016,FRUJQCN3pPz,05,21,
2015,140409,140441016,FRUJQCN3pPz,06,21,
2015,140409,140441016,FRUJQCN3pPz,07,21,
2015,140409,140441016,FRUJQCN3pPz,08,21,30
2015,140409,140441016,FRUJQCN3pPz,09,21,
2015,140409,140441016,FRUJQCN3pPz,10,21,
2015,140409,140441016,FRUJQCN3pPz,11,21,
2015,140409,140441016,FRUJQCN3pPz,12,21,
2015,140409,140441017,hxLrz6HhEWY,05,21,
2015,140409,140441017,hxLrz6HhEWY,06,21,
2015,140409,140441017,hxLrz6HhEWY,07,21,
2015,140409,140441017,hxLrz6HhEWY,08,21,
2015,140409,140441017,hxLrz6HhEWY,09,21,
2015,140409,140441017,hxLrz6HhEWY,10,21,
2015,140409,140441017,hxLrz6HhEWY,11,21,
2015,140409,140441017,hxLrz6HhEWY,12,21,
2015,140409,140442023,bNYgW3B5POU,05,21,
2015,140409,140442023,bNYgW3B5POU,06,21,
2015,140409,140442023,bNYgW3B5POU,07,21,
2015,140409,140442023,bNYgW3B5POU,09,21,
2015,140409,140442023,bNYgW3B5POU,11,21,
2015,140409,140442023,bNYgW3B5POU,12,21,
2015,140410,140441019,BBYY8kOqWa4,05,21,
2015,140410,140441019,BBYY8kOqWa4,06,21,
2015,140410,140441019,BBYY8kOqWa4,07,21,
2015,140410,140441019,BBYY8kOqWa4,08,21,
2015,140410,140441019,BBYY8kOqWa4,09,21,
2015,140410,140441019,BBYY8kOqWa4,10,21,
2015,140410,140441019,BBYY8kOqWa4,11,21,
2015,140410,140441019,BBYY8kOqWa4,12,21,
2015,140410,140442027,Qfh1jUa3p1m,05,21,
2015,140410,140442027,Qfh1jUa3p1m,06,21,
2015,140410,140442027,Qfh1jUa3p1m,07,21,
2015,140410,140442027,Qfh1jUa3p1m,08,21,
2015,140410,140442027,Qfh1jUa3p1m,09,21,
2015,140410,140442027,Qfh1jUa3p1m,10,21,
2015,140410,140442027,Qfh1jUa3p1m,11,21,
2015,140410,140442027,Qfh1jUa3p1m,12,21,
2015,140411,140441020,rrxHYforo0Y,05,21,
2015,140411,140441020,rrxHYforo0Y,06,21,
2015,140411,140441020,rrxHYforo0Y,07,21,30
2015,140411,140441020,rrxHYforo0Y,08,21,30
2015,140411,140441020,rrxHYforo0Y,09,21,30
2015,140411,140441020,rrxHYforo0Y,10,21,30
2015,140411,140441020,rrxHYforo0Y,11,21,
2015,140411,140441020,rrxHYforo0Y,12,21,
2015,140411,140451021,VYkx12OL1WO,05,21,
2015,140411,140451021,VYkx12OL1WO,06,21,
2015,140411,140451021,VYkx12OL1WO,07,21,
2015,140411,140451021,VYkx12OL1WO,08,21,
2015,140411,140451021,VYkx12OL1WO,09,21,
2015,140411,140451021,VYkx12OL1WO,10,21,
2015,140411,140451021,VYkx12OL1WO,11,21,
2015,140411,140451021,VYkx12OL1WO,12,21,
2015,140412,140441022,XO5BBcs9S1F,05,21,
2015,140412,140441022,XO5BBcs9S1F,06,21,
2015,140412,140441022,XO5BBcs9S1F,07,21,
2015,140412,140441022,XO5BBcs9S1F,08,21,
2015,140412,140441022,XO5BBcs9S1F,09,21,
2015,140412,140441022,XO5BBcs9S1F,10,21,
2015,140412,140441022,XO5BBcs9S1F,11,21,
2015,140412,140441022,XO5BBcs9S1F,12,21,
2015,140501,140541001,elJzIhndej7,05,21,0
2015,140501,140541001,elJzIhndej7,06,21,0
2015,140501,140541001,elJzIhndej7,07,21,0
2015,140501,140541001,elJzIhndej7,08,21,0
2015,140501,140541001,elJzIhndej7,09,21,0
2015,140501,140541001,elJzIhndej7,10,21,0
2015,140501,140541001,elJzIhndej7,11,21,0
2015,140501,140541001,elJzIhndej7,12,21,0
2015,140502,140551002,HhiMMRkGFtO,05,21,0
2015,140502,140551002,HhiMMRkGFtO,06,21,0
2015,140502,140551002,HhiMMRkGFtO,07,21,0
2015,140502,140551002,HhiMMRkGFtO,08,21,0
2015,140502,140551002,HhiMMRkGFtO,09,21,0
2015,140502,140551002,HhiMMRkGFtO,10,21,0
2015,140502,140551002,HhiMMRkGFtO,11,21,0
2015,140502,140551002,HhiMMRkGFtO,12,21,0
2015,140502,140551003,d0XGadijj1W,08,21,0
2015,140502,140551003,d0XGadijj1W,09,21,0
2015,140502,140551003,d0XGadijj1W,10,21,0
2015,140502,140551003,d0XGadijj1W,11,21,
2015,140502,140551003,d0XGadijj1W,12,21,0
2015,140503,140541004,pLUcutZXBhS,05,21,0
2015,140503,140541004,pLUcutZXBhS,06,21,0
2015,140503,140541004,pLUcutZXBhS,07,21,0
2015,140503,140541004,pLUcutZXBhS,08,21,0
2015,140503,140541004,pLUcutZXBhS,09,21,0
2015,140503,140541004,pLUcutZXBhS,10,21,0
2015,140503,140541004,pLUcutZXBhS,11,21,0
2015,140503,140541004,pLUcutZXBhS,12,21,0
2015,140504,140541005,uxUKFTChLEz,05,21,0
2015,140504,140541005,uxUKFTChLEz,06,21,0
2015,140504,140541005,uxUKFTChLEz,07,21,0
2015,140504,140541005,uxUKFTChLEz,08,21,0
2015,140504,140541005,uxUKFTChLEz,09,21,0
2015,140504,140541005,uxUKFTChLEz,10,21,0
2015,140504,140541005,uxUKFTChLEz,11,21,0
2015,140504,140541005,uxUKFTChLEz,12,21,0
2015,140504,140543006,jgCSSccfPb5,08,21,0
2015,140504,140543006,jgCSSccfPb5,09,21,
2015,140504,140551042,eclyVfjFcQE,05,21,0
2015,140504,140551042,eclyVfjFcQE,06,21,0
2015,140504,140551042,eclyVfjFcQE,07,21,0
2015,140504,140551042,eclyVfjFcQE,08,21,0
2015,140504,140551042,eclyVfjFcQE,09,21,0
2015,140504,140551042,eclyVfjFcQE,10,21,0
2015,140504,140551042,eclyVfjFcQE,11,21,0
2015,140504,140551042,eclyVfjFcQE,12,21,0
2015,140505,140541007,NIBGdIJBUcX,05,21,25
2015,140505,140541007,NIBGdIJBUcX,06,21,0
2015,140505,140541007,NIBGdIJBUcX,07,21,0
2015,140505,140541007,NIBGdIJBUcX,08,21,0
2015,140505,140541007,NIBGdIJBUcX,09,21,0
2015,140505,140541007,NIBGdIJBUcX,10,21,0
2015,140505,140541007,NIBGdIJBUcX,11,21,0
2015,140505,140541007,NIBGdIJBUcX,12,21,0
2015,140505,140551019,YSz8oiUoGTd,05,21,0
2015,140505,140551019,YSz8oiUoGTd,06,21,0
2015,140505,140551019,YSz8oiUoGTd,07,21,0
2015,140505,140551019,YSz8oiUoGTd,08,21,0
2015,140505,140551019,YSz8oiUoGTd,09,21,0
2015,140505,140551019,YSz8oiUoGTd,10,21,0
2015,140505,140551019,YSz8oiUoGTd,11,21,0
2015,140505,140551019,YSz8oiUoGTd,12,21,0
2015,140506,140541008,K8IHxhsko0e,05,21,0
2015,140506,140541008,K8IHxhsko0e,06,21,0
2015,140506,140541008,K8IHxhsko0e,07,21,0
2015,140506,140541008,K8IHxhsko0e,08,21,0
2015,140506,140541008,K8IHxhsko0e,09,21,0
2015,140506,140541008,K8IHxhsko0e,10,21,0
2015,140506,140541008,K8IHxhsko0e,11,21,0
2015,140506,140541008,K8IHxhsko0e,12,21,0
2015,140506,140551034,d9KiGdFXvnX,08,21,0
2015,140506,140551034,d9KiGdFXvnX,09,21,0
2015,140506,140551034,d9KiGdFXvnX,10,21,30
2015,140506,140551034,d9KiGdFXvnX,11,21,0
2015,140506,140551034,d9KiGdFXvnX,12,21,0
2015,140507,140541010,j5VzxX0ADbj,05,21,0
2015,140507,140541010,j5VzxX0ADbj,06,21,0
2015,140507,140541010,j5VzxX0ADbj,07,21,0
2015,140507,140541010,j5VzxX0ADbj,08,21,0
2015,140507,140541010,j5VzxX0ADbj,09,21,0
2015,140507,140541010,j5VzxX0ADbj,10,21,0
2015,140507,140541010,j5VzxX0ADbj,11,21,0
2015,140507,140541010,j5VzxX0ADbj,12,21,0
2015,140508,140551011,J5V08yct2da,05,21,0
2015,140508,140551011,J5V08yct2da,06,21,0
2015,140508,140551011,J5V08yct2da,07,21,0
2015,140508,140551011,J5V08yct2da,08,21,0
2015,140508,140551011,J5V08yct2da,09,21,0
2015,140508,140551011,J5V08yct2da,10,21,0
2015,140508,140551011,J5V08yct2da,11,21,0
2015,140508,140551011,J5V08yct2da,12,21,0
2015,140509,140541012,GFr2ADKSpLK,05,21,14
2015,140509,140541012,GFr2ADKSpLK,06,21,30
2015,140509,140541012,GFr2ADKSpLK,07,21,0
2015,140509,140541012,GFr2ADKSpLK,08,21,0
2015,140509,140541012,GFr2ADKSpLK,09,21,0
